Domain,Area,Emissions,Source,Year,Unit,Value
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,1996,kt,61952.36186
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,1997,kt,58519.49041
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,1998,kt,60456.19505
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,1999,kt,61834.85022
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2000,kt,60995.99865
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2001,kt,63324.57583
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2002,kt,63612.51744
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2003,kt,67211.74301
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2004,kt,67757.34471
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2005,kt,74144.46923
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2006,kt,77006.18374
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2007,kt,76321.16789
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2008,kt,78930.55373
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2009,kt,74940.08684
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2010,kt,76417.02489
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2011,kt,73743.06182
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2012,kt,74839.44165
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2013,kt,73879.93952
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2014,kt,66482.38848
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2015,kt,68041.36051
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2016,kt,66602.4046
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2017,kt,66158.44637
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2018,kt,63433.04485
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2019,kt,65709.42812
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2020,kt,56583.88671
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2021,kt,63801.04059
Emissions from pre and post agricultural production,Europe,CO2,Food Retail,2022,kt,63801.04059
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1990,kt,143419.9874
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1991,kt,147779.1521
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1992,kt,174160.5093
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1993,kt,178248.5736
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1994,kt,172968.6971
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1995,kt,173487.4653
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1996,kt,175744.6556
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1997,kt,168629.4784
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1998,kt,166610.1907
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,1999,kt,164585.1018
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2000,kt,165258.5787
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2001,kt,170105.396
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2002,kt,166755.3756
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2003,kt,171431.7434
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2004,kt,170037.677
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2005,kt,168207.2868
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2006,kt,171162.8402
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2007,kt,167515.4571
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2008,kt,168561.7945
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2009,kt,162679.8836
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2010,kt,164909.7401
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2011,kt,162563.5332
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2012,kt,162357.2366
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2013,kt,159728.6701
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2014,kt,148575.4409
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2015,kt,146766.3238
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2016,kt,148666.1509
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2017,kt,152674.4529
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2018,kt,162403.7157
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2019,kt,154360.9803
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2020,kt,153252.103
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2021,kt,148448.5118
Emissions from pre and post agricultural production,Europe,CO2,Food Household Consumption,2022,kt,148448.5118
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1990,kt,6599.699971
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1991,kt,6650.444746
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1992,kt,6654.848362
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1993,kt,6638.452795
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1994,kt,6681.477723
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1995,kt,7021.61278
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1996,kt,7027.026847
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1997,kt,7012.32227
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1998,kt,7021.420523
Emissions from pre and post agricultural production,Europe,CO2,Incineration,1999,kt,7018.563277
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2000,kt,7016.394535
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2001,kt,7022.479243
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2002,kt,7045.837674
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2003,kt,7096.141655
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2004,kt,7133.71095
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2005,kt,7146.232309
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2006,kt,7164.454202
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2007,kt,7203.159744
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2008,kt,7227.263642
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2009,kt,7199.006441
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2010,kt,7199.260286
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2011,kt,7221.733816
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2012,kt,7206.950307
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2013,kt,7218.634435
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2014,kt,7226.684909
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2015,kt,7191.683792
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2016,kt,7193.743577
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2017,kt,7207.419841
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2018,kt,7228.036337
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2019,kt,7224.559228
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2020,kt,7216.213776
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2021,kt,7244.021552
Emissions from pre and post agricultural production,Europe,CO2,Incineration,2022,kt,7244.021552
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1990,kt,216.921614
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1991,kt,252.40343
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1992,kt,283.193451
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1993,kt,311.688375
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1994,kt,351.313683
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1995,kt,384.420084
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1996,kt,423.795824
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1997,kt,466.340129
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1998,kt,507.107011
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,1999,kt,552.622522
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2000,kt,587.962771
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2001,kt,628.128674
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2002,kt,671.621487
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2003,kt,1184.300925
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2004,kt,883.752033
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2005,kt,660.031855
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2006,kt,707.222534
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2007,kt,836.052839
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2008,kt,877.944119
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2009,kt,954.299866
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2010,kt,948.821943
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2011,kt,1015.067683
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2012,kt,1036.347197
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2013,kt,1042.789829
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2014,kt,1074.870859
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2015,kt,1056.280797
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2016,kt,1114.871344
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2017,kt,1165.117675
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2018,kt,1177.769597
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2019,kt,1185.586655
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2020,kt,1280.572857
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2021,kt,1316.173588
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Fertilizers Manufacturing,2022,kt,1316.173588
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1990,kt,888.138649
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1991,kt,897.928587
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1992,kt,1097.256953
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1993,kt,1178.704067
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1994,kt,927.904942
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1995,kt,1283.435703
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1996,kt,1505.600446
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1997,kt,1634.370071
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1998,kt,1801.083724
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,1999,kt,1461.737735
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2000,kt,1433.451457
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2001,kt,1397.736784
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2002,kt,1160.165224
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2003,kt,1342.422584
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2004,kt,1360.727011
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2005,kt,1351.853813
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2006,kt,1323.758582
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2007,kt,1620.476271
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2008,kt,2130.356076
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2009,kt,1904.08957
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2010,kt,2010.218465
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2011,kt,2201.087363
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2012,kt,2260.989891
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2013,kt,2048.187793
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2014,kt,2195.257827
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2015,kt,2274.001634
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2016,kt,2809.145079
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2017,kt,2708.317499
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2018,kt,2705.095856
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2019,kt,2656.17156
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2020,kt,1200.609105
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2021,kt,2656.175138
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Pesticides Manufacturing,2022,kt,2656.175138
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1990,kt,7629.24012
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1991,kt,7829.300226
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1992,kt,7894.028313
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1993,kt,7915.04052
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1994,kt,8147.903109
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1995,kt,8431.387979
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1996,kt,8690.930941
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1997,kt,8811.034846
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1998,kt,9120.783223
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,1999,kt,9104.834164
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2000,kt,9219.831938
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2001,kt,9278.441412
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2002,kt,8881.700846
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2003,kt,9148.85045
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2004,kt,9031.77645
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2005,kt,9455.786522
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2006,kt,9422.645816
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2007,kt,9374.20515
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2008,kt,9403.661073
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2009,kt,9270.400862
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2010,kt,9245.077312
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2011,kt,10158.41163
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2012,kt,9814.308903
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2013,kt,9681.991216
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2014,kt,9495.541378
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2015,kt,9826.141711
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2016,kt,9663.071079
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2017,kt,9185.55603
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2018,kt,8820.162999
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2019,kt,8937.985223
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2020,kt,8819.649727
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2021,kt,8840.071445
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Processing,2022,kt,8840.071445
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1990,kt,7344.632312
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1991,kt,7101.822322
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1992,kt,7269.949675
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1993,kt,7398.54139
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1994,kt,7610.495558
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1995,kt,7890.504717
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1996,kt,8131.038755
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1997,kt,8284.839089
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1998,kt,8371.37671
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,1999,kt,8573.240313
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2000,kt,8832.459486
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2001,kt,8706.598605
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2002,kt,9019.551211
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2003,kt,9129.098925
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2004,kt,9565.69256
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2005,kt,9572.85151
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2006,kt,9654.358905
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2007,kt,9944.760857
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2008,kt,10104.58015
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2009,kt,10042.55447
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2010,kt,10273.76903
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2011,kt,10473.52328
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2012,kt,10547.37678
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2013,kt,10715.19336
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2014,kt,10747.29694
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2015,kt,11047.88341
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2016,kt,11159.65063
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2017,kt,11395.03973
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2018,kt,11682.72672
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2019,kt,11769.57973
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2020,kt,10986.12275
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2021,kt,10673.02451
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Transport,2022,kt,10673.02451
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1990,kt,7166.299002
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1991,kt,7006.903222
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1992,kt,7222.483525
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1993,kt,7437.427786
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1994,kt,7563.921531
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1995,kt,7551.324715
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1996,kt,7794.156076
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1997,kt,8115.233225
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1998,kt,9248.765724
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,1999,kt,9545.301511
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2000,kt,9769.540336
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2001,kt,9685.251997
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2002,kt,10109.31357
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2003,kt,9195.248743
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2004,kt,9357.341528
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2005,kt,9702.114832
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2006,kt,9556.88678
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2007,kt,10711.02292
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2008,kt,10594.64443
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2009,kt,12195.58497
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2010,kt,15005.19981
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2011,kt,7455.514241
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2012,kt,5774.822712
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2013,kt,5653.599958
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2014,kt,5323.508351
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2015,kt,4902.226953
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2016,kt,4803.435794
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2017,kt,4567.725231
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2018,kt,4447.367403
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2019,kt,4344.071082
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2020,kt,4236.403135
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2021,kt,4266.788147
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Packaging,2022,kt,4266.788147
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1990,kt,2193.039877
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1991,kt,2294.459991
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1992,kt,2364.560196
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1993,kt,2349.151175
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1994,kt,2408.825574
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1995,kt,2575.471992
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1996,kt,2790.512051
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1997,kt,2931.187829
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1998,kt,3198.259994
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,1999,kt,3261.336995
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2000,kt,3320.78255
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2001,kt,3241.549562
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2002,kt,3953.662405
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2003,kt,4155.485516
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2004,kt,4306.36552
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2005,kt,4436.045158
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2006,kt,4481.335231
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2007,kt,4672.891344
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2008,kt,4735.159274
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2009,kt,4952.46836
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2010,kt,4656.400273
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2011,kt,4505.373113
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2012,kt,4542.514242
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2013,kt,4482.449102
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2014,kt,4357.06903
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2015,kt,4702.312377
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2016,kt,4720.738888
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2017,kt,4777.353423
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2018,kt,4634.678705
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2019,kt,4655.000865
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2020,kt,4468.389324
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2021,kt,4480.687631
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Retail,2022,kt,4480.687631
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1990,kt,8015.772424
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1991,kt,8175.772427
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1992,kt,8301.733334
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1993,kt,8407.241317
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1994,kt,8304.459762
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1995,kt,8699.073414
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1996,kt,9134.805214
